,Date,Time,Vis,VisScore,Home,Home_Score,Box Score,OT,Attendence,Venue,Notes
1240,"Tue, Apr 22, 2014",7:00p,Atlanta Hawks,85,Indiana Pacers,101,Box Score,,"18,165",Bankers Life Fieldhouse,
1241,"Tue, Apr 22, 2014",7:30p,Brooklyn Nets,95,Toronto Raptors,100,Box Score,,"20,382",Air Canada Centre,
1242,"Tue, Apr 22, 2014",9:30p,Washington Wizards,101,Chicago Bulls,99,Box Score,OT,"21,663",United Center,
1243,"Wed, Apr 23, 2014",7:00p,Charlotte Bobcats,97,Miami Heat,101,Box Score,,"19,603",AmericanAirlines Arena,
1244,"Wed, Apr 23, 2014",8:00p,Dallas Mavericks,113,San Antonio Spurs,92,Box Score,,"18,581",AT&T Center,
1245,"Wed, Apr 23, 2014",9:30p,Portland Trail Blazers,112,Houston Rockets,105,Box Score,,"18,331",Toyota Center,
1246,"Thu, Apr 24, 2014",7:00p,Indiana Pacers,85,Atlanta Hawks,98,Box Score,,"18,124",Philips Arena,
1247,"Thu, Apr 24, 2014",8:00p,Oklahoma City Thunder,95,Memphis Grizzlies,98,Box Score,OT,"18,119",FedEx Forum,
1248,"Thu, Apr 24, 2014",10:30p,Los Angeles Clippers,98,Golden State Warriors,96,Box Score,,"19,596",Oracle Arena,
1249,"Fri, Apr 25, 2014",7:00p,Toronto Raptors,98,Brooklyn Nets,102,Box Score,,"17,732",Barclays Center,
1250,"Fri, Apr 25, 2014",8:00p,Chicago Bulls,100,Washington Wizards,97,Box Score,,"20,356",Verizon Center,
1251,"Fri, Apr 25, 2014",10:30p,Houston Rockets,121,Portland Trail Blazers,116,Box Score,OT,"20,302",Moda Center,
1252,"Sat, Apr 26, 2014",2:00p,Indiana Pacers,91,Atlanta Hawks,88,Box Score,,"19,043",Philips Arena,
1253,"Sat, Apr 26, 2014",4:30p,San Antonio Spurs,108,Dallas Mavericks,109,Box Score,,"20,636",American Airlines Center,
1254,"Sat, Apr 26, 2014",7:00p,Miami Heat,98,Charlotte Bobcats,85,Box Score,,"19,633",Time Warner Cable Arena,
1255,"Sat, Apr 26, 2014",9:30p,Oklahoma City Thunder,92,Memphis Grizzlies,89,Box Score,OT,"18,119",FedEx Forum,
1256,"Sun, Apr 27, 2014",1:00p,Chicago Bulls,89,Washington Wizards,98,Box Score,,"20,356",Verizon Center,
1257,"Sun, Apr 27, 2014",3:30p,Los Angeles Clippers,97,Golden State Warriors,118,Box Score,,"19,596",Oracle Arena,
1258,"Sun, Apr 27, 2014",7:00p,Toronto Raptors,87,Brooklyn Nets,79,Box Score,,"17,732",Barclays Center,
1259,"Sun, Apr 27, 2014",9:30p,Houston Rockets,120,Portland Trail Blazers,123,Box Score,OT,"20,246",Moda Center,
1260,"Mon, Apr 28, 2014",7:00p,Miami Heat,109,Charlotte Bobcats,98,Box Score,,"19,092",Time Warner Cable Arena,
1261,"Mon, Apr 28, 2014",8:00p,Atlanta Hawks,107,Indiana Pacers,97,Box Score,,"18,165",Bankers Life Fieldhouse,
1262,"Mon, Apr 28, 2014",9:30p,San Antonio Spurs,93,Dallas Mavericks,89,Box Score,,"20,796",American Airlines Center,
1263,"Tue, Apr 29, 2014",8:00p,Washington Wizards,75,Chicago Bulls,69,Box Score,,"21,752",United Center,
1264,"Tue, Apr 29, 2014",9:00p,Memphis Grizzlies,100,Oklahoma City Thunder,99,Box Score,OT,"18,203",Chesapeake Energy Arena,
1265,"Tue, Apr 29, 2014",10:30p,Golden State Warriors,103,Los Angeles Clippers,113,Box Score,,"19,657",STAPLES Center,
1266,"Wed, Apr 30, 2014",7:00p,Dallas Mavericks,103,San Antonio Spurs,109,Box Score,,"18,581",AT&T Center,
1267,"Wed, Apr 30, 2014",7:30p,Brooklyn Nets,113,Toronto Raptors,115,Box Score,,"20,393",Air Canada Centre,
1268,"Wed, Apr 30, 2014",9:30p,Portland Trail Blazers,98,Houston Rockets,108,Box Score,,"18,230",Toyota Center,
1269,"Thu, May 1, 2014",7:00p,Indiana Pacers,95,Atlanta Hawks,88,Box Score,,"19,044",Philips Arena,
1270,"Thu, May 1, 2014",8:00p,Oklahoma City Thunder,104,Memphis Grizzlies,84,Box Score,,"18,119",FedEx Forum,
1271,"Thu, May 1, 2014",10:30p,Los Angeles Clippers,99,Golden State Warriors,100,Box Score,,"19,596",Oracle Arena,
1272,"Fri, May 2, 2014",7:00p,Toronto Raptors,83,Brooklyn Nets,97,Box Score,,"17,732",Barclays Center,
1273,"Fri, May 2, 2014",8:00p,San Antonio Spurs,111,Dallas Mavericks,113,Box Score,,"20,799",American Airlines Center,
1274,"Fri, May 2, 2014",10:30p,Houston Rockets,98,Portland Trail Blazers,99,Box Score,,"20,204",Moda Center,
1275,"Sat, May 3, 2014",5:30p,Atlanta Hawks,80,Indiana Pacers,92,Box Score,,"18,165",Bankers Life Fieldhouse,
1276,"Sat, May 3, 2014",8:00p,Memphis Grizzlies,109,Oklahoma City Thunder,120,Box Score,,"18,203",Chesapeake Energy Arena,
1277,"Sat, May 3, 2014",10:30p,Golden State Warriors,121,Los Angeles Clippers,126,Box Score,,"19,543",STAPLES Center,
1278,"Sun, May 4, 2014",1:00p,Brooklyn Nets,104,Toronto Raptors,103,Box Score,,"20,457",Air Canada Centre,
1279,"Sun, May 4, 2014",3:30p,Dallas Mavericks,96,San Antonio Spurs,119,Box Score,,"18,581",AT&T Center,
1280,"Mon, May 5, 2014",7:00p,Washington Wizards,102,Indiana Pacers,96,Box Score,,"18,165",Bankers Life Fieldhouse,
1281,"Mon, May 5, 2014",9:42p,Los Angeles Clippers,122,Oklahoma City Thunder,105,Box Score,,"18,203",Chesapeake Energy Arena,
1282,"Tue, May 6, 2014",7:00p,Brooklyn Nets,86,Miami Heat,107,Box Score,,"19,470",AmericanAirlines Arena,
1283,"Tue, May 6, 2014",9:30p,Portland Trail Blazers,92,San Antonio Spurs,116,Box Score,,"18,581",AT&T Center,
1284,"Wed, May 7, 2014",7:00p,Washington Wizards,82,Indiana Pacers,86,Box Score,,"18,165",Bankers Life Fieldhouse,
1285,"Wed, May 7, 2014",9:30p,Los Angeles Clippers,101,Oklahoma City Thunder,112,Box Score,,"18,203",Chesapeake Energy Arena,
1286,"Thu, May 8, 2014",7:00p,Brooklyn Nets,82,Miami Heat,94,Box Score,,"19,639",AmericanAirlines Arena,
1287,"Thu, May 8, 2014",9:30p,Portland Trail Blazers,97,San Antonio Spurs,114,Box Score,,"18,581",AT&T Center,
1288,"Fri, May 9, 2014",8:00p,Indiana Pacers,85,Washington Wizards,63,Box Score,,"20,356",Verizon Center,
1289,"Fri, May 9, 2014",10:30p,Oklahoma City Thunder,118,Los Angeles Clippers,112,Box Score,,"19,530",STAPLES Center,
1290,"Sat, May 10, 2014",8:00p,Miami Heat,90,Brooklyn Nets,104,Box Score,,"17,732",Barclays Center,
1291,"Sat, May 10, 2014",10:30p,San Antonio Spurs,118,Portland Trail Blazers,103,Box Score,,"20,321",Moda Center,
1292,"Sun, May 11, 2014",3:30p,Oklahoma City Thunder,99,Los Angeles Clippers,101,Box Score,,"19,365",STAPLES Center,
1293,"Sun, May 11, 2014",8:00p,Indiana Pacers,95,Washington Wizards,92,Box Score,,"20,356",Verizon Center,
1294,"Mon, May 12, 2014",8:00p,Miami Heat,102,Brooklyn Nets,96,Box Score,,"17,732",Barclays Center,
1295,"Mon, May 12, 2014",10:30p,San Antonio Spurs,92,Portland Trail Blazers,103,Box Score,,"20,141",Moda Center,
1296,"Tue, May 13, 2014",7:00p,Washington Wizards,102,Indiana Pacers,79,Box Score,,"18,165",Bankers Life Fieldhouse,
1297,"Tue, May 13, 2014",9:30p,Los Angeles Clippers,104,Oklahoma City Thunder,105,Box Score,,"18,203",Chesapeake Energy Arena,
1298,"Wed, May 14, 2014",7:00p,Brooklyn Nets,94,Miami Heat,96,Box Score,,"19,615",AmericanAirlines Arena,
1299,"Wed, May 14, 2014",9:30p,Portland Trail Blazers,82,San Antonio Spurs,104,Box Score,,"18,581",AT&T Center,
1300,"Thu, May 15, 2014",8:00p,Indiana Pacers,93,Washington Wizards,80,Box Score,,"19,502",Verizon Center,
1301,"Thu, May 15, 2014",10:30p,Oklahoma City Thunder,104,Los Angeles Clippers,98,Box Score,,"19,565",STAPLES Center,
1302,"Sun, May 18, 2014",3:30p,Miami Heat,96,Indiana Pacers,107,Box Score,,"18,165",Bankers Life Fieldhouse,
1303,"Mon, May 19, 2014",9:00p,Oklahoma City Thunder,105,San Antonio Spurs,122,Box Score,,"18,581",AT&T Center,
1304,"Tue, May 20, 2014",8:30p,Miami Heat,87,Indiana Pacers,83,Box Score,,"18,165",Bankers Life Fieldhouse,
1305,"Wed, May 21, 2014",9:00p,Oklahoma City Thunder,77,San Antonio Spurs,112,Box Score,,"18,581",AT&T Center,
1306,"Sat, May 24, 2014",8:30p,Indiana Pacers,87,Miami Heat,99,Box Score,,"20,025",AmericanAirlines Arena,
1307,"Sun, May 25, 2014",8:30p,San Antonio Spurs,97,Oklahoma City Thunder,106,Box Score,,"18,203",Chesapeake Energy Arena,
1308,"Mon, May 26, 2014",8:30p,Indiana Pacers,90,Miami Heat,102,Box Score,,"19,874",AmericanAirlines Arena,
1309,"Tue, May 27, 2014",9:00p,San Antonio Spurs,92,Oklahoma City Thunder,105,Box Score,,"18,203",Chesapeake Energy Arena,
1310,"Wed, May 28, 2014",8:30p,Miami Heat,90,Indiana Pacers,93,Box Score,,"18,165",Bankers Life Fieldhouse,
1311,"Thu, May 29, 2014",9:00p,Oklahoma City Thunder,89,San Antonio Spurs,117,Box Score,,"18,581",AT&T Center,
1312,"Fri, May 30, 2014",8:30p,Indiana Pacers,92,Miami Heat,117,Box Score,,"20,021",AmericanAirlines Arena,
1313,"Sat, May 31, 2014",8:30p,San Antonio Spurs,112,Oklahoma City Thunder,107,Box Score,OT,"18,203",Chesapeake Energy Arena,
1314,"Thu, Jun 5, 2014",9:00p,Miami Heat,95,San Antonio Spurs,110,Box Score,,"18,581",AT&T Center,
1315,"Sun, Jun 8, 2014",8:00p,Miami Heat,98,San Antonio Spurs,96,Box Score,,"18,581",AT&T Center,
1316,"Tue, Jun 10, 2014",9:00p,San Antonio Spurs,111,Miami Heat,92,Box Score,,"19,900",AmericanAirlines Arena,
1317,"Thu, Jun 12, 2014",9:00p,San Antonio Spurs,107,Miami Heat,86,Box Score,,"19,900",AmericanAirlines Arena,
1318,"Sun, Jun 15, 2014",8:00p,Miami Heat,87,San Antonio Spurs,104,Box Score,,"18,581",AT&T Center,
0,"Tue, Oct 28, 2014",8:00p,Orlando Magic,84,New Orleans Pelicans,101,Box Score,,"17,097",Smoothie King Center,
1,"Tue, Oct 28, 2014",8:00p,Dallas Mavericks,100,San Antonio Spurs,101,Box Score,,"19,615",AT&T Center,
2,"Tue, Oct 28, 2014",10:30p,Houston Rockets,108,Los Angeles Lakers,90,Box Score,,"18,997",STAPLES Center,
3,"Wed, Oct 29, 2014",7:00p,Milwaukee Bucks,106,Charlotte Hornets,108,Box Score,OT,"19,439",Time Warner Cable Arena,
4,"Wed, Oct 29, 2014",7:00p,Philadelphia 76ers,91,Indiana Pacers,103,Box Score,,"18,165",Bankers Life Fieldhouse,
5,"Wed, Oct 29, 2014",7:30p,Atlanta Hawks,102,Toronto Raptors,109,Box Score,,"19,800",Air Canada Centre,
6,"Wed, Oct 29, 2014",7:30p,Washington Wizards,95,Miami Heat,107,Box Score,,"19,744",AmericanAirlines Arena,
7,"Wed, Oct 29, 2014",7:30p,Brooklyn Nets,105,Boston Celtics,121,Box Score,,"18,624",TD Garden,
8,"Wed, Oct 29, 2014",8:00p,Chicago Bulls,104,New York Knicks,80,Box Score,,"19,812",Madison Square Garden (IV),
9,"Wed, Oct 29, 2014",8:00p,Minnesota Timberwolves,101,Memphis Grizzlies,105,Box Score,,"17,731",FedEx Forum,
10,"Wed, Oct 29, 2014",9:00p,Detroit Pistons,79,Denver Nuggets,89,Box Score,,"17,136",Pepsi Center,
11,"Wed, Oct 29, 2014",9:00p,Houston Rockets,104,Utah Jazz,93,Box Score,,"19,911",EnergySolutions Arena,
12,"Wed, Oct 29, 2014",10:00p,Los Angeles Lakers,99,Phoenix Suns,119,Box Score,,"17,523",US Airways Center,
13,"Wed, Oct 29, 2014",10:00p,Golden State Warriors,95,Sacramento Kings,77,Box Score,,"17,317",Sleep Train Arena,
14,"Wed, Oct 29, 2014",10:30p,Oklahoma City Thunder,89,Portland Trail Blazers,106,Box Score,,"19,441",Moda Center,
15,"Thu, Oct 30, 2014",7:00p,Washington Wizards,105,Orlando Magic,98,Box Score,,"18,846",Amway Center,
16,"Thu, Oct 30, 2014",8:00p,New York Knicks,95,Cleveland Cavaliers,90,Box Score,,"20,562",Quicken Loans Arena,
17,"Thu, Oct 30, 2014",8:00p,Detroit Pistons,91,Minnesota Timberwolves,97,Box Score,,"18,296",Target Center,
18,"Thu, Oct 30, 2014",8:30p,Utah Jazz,102,Dallas Mavericks,120,Box Score,,"19,697",American Airlines Center,
19,"Thu, Oct 30, 2014",10:30p,Oklahoma City Thunder,90,Los Angeles Clippers,93,Box Score,,"19,060",STAPLES Center,
20,"Fri, Oct 31, 2014",7:00p,Memphis Grizzlies,97,Indiana Pacers,89,Box Score,,"14,441",Bankers Life Fieldhouse,
21,"Fri, Oct 31, 2014",8:00p,Cleveland Cavaliers,114,Chicago Bulls,108,Box Score,OT,"22,879",United Center,
22,"Fri, Oct 31, 2014",8:30p,Philadelphia 76ers,81,Milwaukee Bucks,93,Box Score,,"18,717",BMO Harris Bradley Center,
23,"Fri, Oct 31, 2014",10:00p,San Antonio Spurs,89,Phoenix Suns,94,Box Score,,"15,050",US Airways Center,
24,"Fri, Oct 31, 2014",10:00p,Portland Trail Blazers,94,Sacramento Kings,103,Box Score,,"14,648",Sleep Train Arena,
25,"Fri, Oct 31, 2014",10:30p,Los Angeles Clippers,118,Los Angeles Lakers,111,Box Score,,"18,997",STAPLES Center,
26,"Sat, Nov 1, 2014",7:00p,Memphis Grizzlies,71,Charlotte Hornets,69,Box Score,,"18,133",Time Warner Cable Arena,
27,"Sat, Nov 1, 2014",7:00p,Dallas Mavericks,109,New Orleans Pelicans,104,Box Score,,"14,547",Smoothie King Center,
28,"Sat, Nov 1, 2014",7:00p,Toronto Raptors,108,Orlando Magic,95,Box Score,,"16,141",Amway Center,
29,"Sat, Nov 1, 2014",7:00p,Miami Heat,114,Philadelphia 76ers,96,Box Score,,"19,753",Wells Fargo Center,
30,"Sat, Nov 1, 2014",7:00p,Milwaukee Bucks,97,Washington Wizards,108,Box Score,,"17,992",Verizon Center,
31,"Sat, Nov 1, 2014",7:30p,Indiana Pacers,92,Atlanta Hawks,102,Box Score,,"19,118",Philips Arena,
32,"Sat, Nov 1, 2014",7:30p,Brooklyn Nets,102,Detroit Pistons,90,Box Score,,"19,904",The Palace of Auburn Hills,
33,"Sat, Nov 1, 2014",8:00p,Boston Celtics,90,Houston Rockets,104,Box Score,,"18,309",Toyota Center,
34,"Sat, Nov 1, 2014",8:00p,Chicago Bulls,106,Minnesota Timberwolves,105,Box Score,,"19,356",Target Center,
35,"Sat, Nov 1, 2014",8:00p,Denver Nuggets,91,Oklahoma City Thunder,102,Box Score,,"18,203",Chesapeake Energy Arena,
36,"Sat, Nov 1, 2014",9:00p,Phoenix Suns,91,Utah Jazz,118,Box Score,,"17,721",EnergySolutions Arena,
37,"Sat, Nov 1, 2014",10:30p,Los Angeles Lakers,104,Golden State Warriors,127,Box Score,,"19,596",Oracle Arena,
38,"Sun, Nov 2, 2014",3:30p,Sacramento Kings,98,Los Angeles Clippers,92,Box Score,,"19,060",STAPLES Center,
39,"Sun, Nov 2, 2014",6:00p,Toronto Raptors,102,Miami Heat,107,Box Score,,"19,666",AmericanAirlines Arena,
40,"Sun, Nov 2, 2014",7:30p,Charlotte Hornets,93,New York Knicks,96,Box Score,,"19,812",Madison Square Garden (IV),
41,"Sun, Nov 2, 2014",9:00p,Golden State Warriors,95,Portland Trail Blazers,90,Box Score,,"19,441",Moda Center,
42,"Mon, Nov 3, 2014",7:00p,Houston Rockets,104,Philadelphia 76ers,93,Box Score,,"12,896",Wells Fargo Center,
43,"Mon, Nov 3, 2014",7:30p,Oklahoma City Thunder,85,Brooklyn Nets,116,Box Score,,"17,732",Barclays Center,
44,"Mon, Nov 3, 2014",8:00p,New Orleans Pelicans,81,Memphis Grizzlies,93,Box Score,,"15,302",FedEx Forum,
45,"Mon, Nov 3, 2014",8:30p,Boston Celtics,113,Dallas Mavericks,118,Box Score,,"19,948",American Airlines Center,
46,"Mon, Nov 3, 2014",9:00p,Sacramento Kings,110,Denver Nuggets,105,Box Score,,"12,516",Pepsi Center,
47,"Mon, Nov 3, 2014",10:30p,Utah Jazz,101,Los Angeles Clippers,107,Box Score,,"19,060",STAPLES Center,
48,"Tue, Nov 4, 2014",7:00p,Milwaukee Bucks,87,Indiana Pacers,81,Box Score,,"15,012",Bankers Life Fieldhouse,
49,"Tue, Nov 4, 2014",7:30p,Houston Rockets,108,Miami Heat,91,Box Score,,"19,666",AmericanAirlines Arena,
50,"Tue, Nov 4, 2014",7:30p,Washington Wizards,98,New York Knicks,83,Box Score,,"19,812",Madison Square Garden (IV),
51,"Tue, Nov 4, 2014",7:30p,Oklahoma City Thunder,88,Toronto Raptors,100,Box Score,,"18,877",Air Canada Centre,
52,"Tue, Nov 4, 2014",8:00p,Orlando Magic,90,Chicago Bulls,98,Box Score,,"21,809",United Center,
53,"Tue, Nov 4, 2014",8:00p,Charlotte Hornets,91,New Orleans Pelicans,100,Box Score,,"14,840",Smoothie King Center,
54,"Tue, Nov 4, 2014",10:00p,Cleveland Cavaliers,82,Portland Trail Blazers,101,Box Score,,"19,441",Moda Center,
55,"Tue, Nov 4, 2014",10:30p,Phoenix Suns,112,Los Angeles Lakers,106,Box Score,,"18,997",STAPLES Center,
56,"Wed, Nov 5, 2014",7:00p,Miami Heat,89,Charlotte Hornets,96,Box Score,,"15,874",Time Warner Cable Arena,
57,"Wed, Nov 5, 2014",7:00p,Orlando Magic,91,Philadelphia 76ers,89,Box Score,,"12,111",Wells Fargo Center,
58,"Wed, Nov 5, 2014",7:30p,Toronto Raptors,110,Boston Celtics,107,Box Score,,"16,249",TD Garden,
59,"Wed, Nov 5, 2014",7:30p,Minnesota Timberwolves,98,Brooklyn Nets,91,Box Score,,"16,302",Barclays Center,
60,"Wed, Nov 5, 2014",7:30p,New York Knicks,95,Detroit Pistons,98,Box Score,,"11,915",The Palace of Auburn Hills,
61,"Wed, Nov 5, 2014",8:00p,Chicago Bulls,95,Milwaukee Bucks,86,Box Score,,"13,098",BMO Harris Bradley Center,
62,"Wed, Nov 5, 2014",8:00p,Indiana Pacers,94,Washington Wizards,96,Box Score,OT,"15,268",Verizon Center,
63,"Wed, Nov 5, 2014",8:30p,Atlanta Hawks,92,San Antonio Spurs,94,Box Score,,"18,581",AT&T Center,
64,"Wed, Nov 5, 2014",9:00p,Memphis Grizzlies,102,Phoenix Suns,91,Box Score,,"15,377",US Airways Center,
65,"Wed, Nov 5, 2014",9:00p,Cleveland Cavaliers,100,Utah Jazz,102,Box Score,,"19,911",EnergySolutions Arena,
66,"Wed, Nov 5, 2014",10:00p,Denver Nuggets,109,Sacramento Kings,131,Box Score,,"14,539",Sleep Train Arena,
67,"Wed, Nov 5, 2014",10:30p,Los Angeles Clippers,104,Golden State Warriors,121,Box Score,,"19,596",Oracle Arena,
68,"Thu, Nov 6, 2014",8:00p,San Antonio Spurs,81,Houston Rockets,98,Box Score,,"18,311",Toyota Center,
69,"Thu, Nov 6, 2014",10:30p,Dallas Mavericks,87,Portland Trail Blazers,108,Box Score,,"19,441",Moda Center,
70,"Fri, Nov 7, 2014",7:00p,Atlanta Hawks,119,Charlotte Hornets,122,Box Score,2OT,"15,891",Time Warner Cable Arena,
71,"Fri, Nov 7, 2014",7:00p,Minnesota Timberwolves,103,Orlando Magic,112,Box Score,OT,"16,379",Amway Center,
72,"Fri, Nov 7, 2014",7:00p,Chicago Bulls,118,Philadelphia 76ers,115,Box Score,,"16,820",Wells Fargo Center,
73,"Fri, Nov 7, 2014",7:30p,Indiana Pacers,98,Boston Celtics,101,Box Score,,"17,122",TD Garden,
74,"Fri, Nov 7, 2014",7:30p,New York Knicks,99,Brooklyn Nets,110,Box Score,,"17,732",Barclays Center,
75,"Fri, Nov 7, 2014",7:30p,Milwaukee Bucks,95,Detroit Pistons,98,Box Score,,"16,102",The Palace of Auburn Hills,
76,"Fri, Nov 7, 2014",7:30p,Washington Wizards,84,Toronto Raptors,103,Box Score,,"19,800",Air Canada Centre,
77,"Fri, Nov 7, 2014",8:00p,Memphis Grizzlies,91,Oklahoma City Thunder,89,Box Score,,"18,203",Chesapeake Energy Arena,
78,"Fri, Nov 7, 2014",9:00p,Sacramento Kings,114,Phoenix Suns,112,Box Score,2OT,"15,476",US Airways Center,
79,"Fri, Nov 7, 2014",9:00p,Dallas Mavericks,105,Utah Jazz,82,Box Score,,"18,419",EnergySolutions Arena,
80,"Fri, Nov 7, 2014",10:30p,Cleveland Cavaliers,110,Denver Nuggets,101,Box Score,,"19,623",Pepsi Center,
81,"Sat, Nov 8, 2014",3:30p,Portland Trail Blazers,102,Los Angeles Clippers,106,Box Score,,"19,060",STAPLES Center,
82,"Sat, Nov 8, 2014",7:00p,Washington Wizards,97,Indiana Pacers,90,Box Score,,"17,302",Bankers Life Fieldhouse,
83,"Sat, Nov 8, 2014",7:30p,New York Knicks,96,Atlanta Hawks,103,Box Score,,"17,521",Philips Arena,
84,"Sat, Nov 8, 2014",7:30p,Minnesota Timberwolves,92,Miami Heat,102,Box Score,,"19,735",AmericanAirlines Arena,
85,"Sat, Nov 8, 2014",8:00p,Boston Celtics,106,Chicago Bulls,101,Box Score,,"22,104",United Center,
86,"Sat, Nov 8, 2014",8:00p,Golden State Warriors,98,Houston Rockets,87,Box Score,,"18,312",Toyota Center,
87,"Sat, Nov 8, 2014",8:30p,Memphis Grizzlies,92,Milwaukee Bucks,93,Box Score,,"13,841",BMO Harris Bradley Center,
88,"Sat, Nov 8, 2014",8:30p,New Orleans Pelicans,100,San Antonio Spurs,99,Box Score,,"18,581",AT&T Center,
89,"Sun, Nov 9, 2014",3:30p,Orlando Magic,96,Brooklyn Nets,104,Box Score,,"16,127",Barclays Center,
90,"Sun, Nov 9, 2014",6:00p,Utah Jazz,97,Detroit Pistons,96,Box Score,,"12,888",The Palace of Auburn Hills,
91,"Sun, Nov 9, 2014",7:00p,Sacramento Kings,93,Oklahoma City Thunder,101,Box Score,,"18,203",Chesapeake Energy Arena,
92,"Sun, Nov 9, 2014",7:00p,Philadelphia 76ers,88,Toronto Raptors,120,Box Score,,"18,470",Air Canada Centre,
93,"Sun, Nov 9, 2014",7:30p,Miami Heat,105,Dallas Mavericks,96,Box Score,,"20,195",American Airlines Center,
94,"Sun, Nov 9, 2014",8:00p,Golden State Warriors,95,Phoenix Suns,107,Box Score,,"16,046",US Airways Center,
95,"Sun, Nov 9, 2014",9:00p,Denver Nuggets,100,Portland Trail Blazers,116,Box Score,,"16,046",Moda Center,
96,"Sun, Nov 9, 2014",9:30p,Charlotte Hornets,92,Los Angeles Lakers,107,Box Score,,"18,997",STAPLES Center,
97,"Mon, Nov 10, 2014",7:00p,New Orleans Pelicans,111,Cleveland Cavaliers,118,Box Score,,"20,562",Quicken Loans Arena,
98,"Mon, Nov 10, 2014",7:00p,Utah Jazz,86,Indiana Pacers,97,Box Score,,"12,513",Bankers Life Fieldhouse,
99,"Mon, Nov 10, 2014",7:30p,Atlanta Hawks,91,New York Knicks,85,Box Score,,"19,812",Madison Square Garden (IV),
100,"Mon, Nov 10, 2014",8:00p,Detroit Pistons,91,Chicago Bulls,102,Box Score,,"21,431",United Center,
101,"Mon, Nov 10, 2014",10:30p,San Antonio Spurs,89,Los Angeles Clippers,85,Box Score,,"19,313",STAPLES Center,
102,"Tue, Nov 11, 2014",7:30p,Orlando Magic,100,Toronto Raptors,104,Box Score,,"19,800",Air Canada Centre,
103,"Tue, Nov 11, 2014",8:00p,Los Angeles Lakers,102,Memphis Grizzlies,107,Box Score,,"17,618",FedEx Forum,
104,"Tue, Nov 11, 2014",8:00p,Oklahoma City Thunder,78,Milwaukee Bucks,85,Box Score,,"12,390",BMO Harris Bradley Center,
105,"Tue, Nov 11, 2014",8:30p,Sacramento Kings,98,Dallas Mavericks,106,Box Score,,"19,663",American Airlines Center,
106,"Tue, Nov 11, 2014",10:00p,Charlotte Hornets,100,Portland Trail Blazers,102,Box Score,,"18,495",Moda Center,
107,"Tue, Nov 11, 2014",10:30p,San Antonio Spurs,113,Golden State Warriors,100,Box Score,,"19,596",Oracle Arena,
108,"Wed, Nov 12, 2014",7:00p,Detroit Pistons,103,Washington Wizards,107,Box Score,,"14,708",Verizon Center,
109,"Wed, Nov 12, 2014",7:30p,Utah Jazz,97,Atlanta Hawks,100,Box Score,,"12,595",Philips Arena,
110,"Wed, Nov 12, 2014",7:30p,Oklahoma City Thunder,109,Boston Celtics,94,Box Score,,"17,043",TD Garden,
111,"Wed, Nov 12, 2014",7:30p,Indiana Pacers,81,Miami Heat,75,Box Score,,"19,658",AmericanAirlines Arena,
112,"Wed, Nov 12, 2014",7:30p,Orlando Magic,97,New York Knicks,95,Box Score,,"19,812",Madison Square Garden (IV),
113,"Wed, Nov 12, 2014",8:00p,Los Angeles Lakers,102,New Orleans Pelicans,109,Box Score,,"17,359",Smoothie King Center,
114,"Wed, Nov 12, 2014",9:00p,Portland Trail Blazers,130,Denver Nuggets,113,Box Score,,"12,611",Pepsi Center,
115,"Wed, Nov 12, 2014",9:00p,Brooklyn Nets,104,Phoenix Suns,112,Box Score,,"15,184",US Airways Center,
116,"Wed, Nov 12, 2014",10:00p,Houston Rockets,113,Minnesota Timberwolves,101,Box Score,,"18,996",Mexico City Arena,"at Mexico City, Mexico"
117,"Thu, Nov 13, 2014",8:00p,Sacramento Kings,110,Memphis Grizzlies,111,Box Score,,"15,666",FedEx Forum,
118,"Thu, Nov 13, 2014",8:00p,Chicago Bulls,100,Toronto Raptors,93,Box Score,,"19,800",Air Canada Centre,
119,"Thu, Nov 13, 2014",8:30p,Philadelphia 76ers,70,Dallas Mavericks,123,Box Score,,"19,604",American Airlines Center,
120,"Thu, Nov 13, 2014",10:30p,Brooklyn Nets,99,Golden State Warriors,107,Box Score,,"19,596",Oracle Arena,
121,"Fri, Nov 14, 2014",7:00p,Denver Nuggets,108,Indiana Pacers,87,Box Score,,"16,286",Bankers Life Fieldhouse,
